time,ceiling_price,floor_price,reference_price,open_price,close_price,match_price,price_change,percent_price_change,highest_price,lowest_price,average_price,total_match_volume,total_match_value,total_deal_volume,total_deal_value,total_volume,total_value,foreign_net_trading_volume,foreign_net_trading_value,foreign_buy_value_matched,foreign_buy_volume_matched,foreign_sell_value_matched,foreign_sell_volume_matched,foreign_buy_value_deal,foreign_buy_volume_deal,foreign_sell_value_deal,foreign_sell_volume_deal,foreign_buy_value_total,foreign_buy_volume_total,foreign_sell_value_total,foreign_sell_volume_total,foreign_total_room,foreign_current_room,foreign_holding_volume,total_trade,total_buy_trade,total_buy_trade_volume,total_sell_trade,total_sell_trade_volume,reference_price_adjusted,open_price_adjusted,close_price_adjusted,price_change_adjusted,percent_price_change_adjusted,highest_price_adjusted,lowest_price_adjusted,unmatched_buy_trade_volume,unmatched_sell_trade_volume,dif_volume_buy_sell,average_volume_buy_order,average_volume_sell_order
2016-12-28,23350,20350,21850,21800,22350,22350,500,0.0228832952,22500,21700,22062.20957005903,238870,5270000000,0,0,238870,5270000000,7790,173141000,542510000,24710,369369000,16920,0,0,0,0,542510000,24710,369369000,16920,69636109,543618,69092491,,129.0,584960.0,101.0,322440.0,12518.4124962914,12489.7662434397,12804.8750248107,,,12890.8137833665,12432.4737377357,346090.0,83570.0,262520.0,4534.573643410853,3192.4752475247524
2016-12-29,23900,20800,22350,22350,22200,22200,-150,-0.0067114094,22350,22000,22166.010867528574,106740,2366000000,0,0,106740,2366000000,-33940,-756164000,0,0,756164000,33940,0,0,0,0,0,0,756164000,33940,69636109,518908,69117201,,66.0,258650.0,57.0,238960.0,12804.8750248108,12804.8750248107,12718.936266255,,,12804.8750248108,12604.3512548473,151910.0,132220.0,19690.0,3918.939393939394,4192.2807017543855
2016-12-30,23750,20650,22200,22000,22200,22200,0,0.0,22450,22000,22187.993680884676,126600,2809000000,0,0,126600,2809000000,-15030,-334437000,0,0,334437000,15030,0,0,0,0,0,0,334437000,15030,69636109,674608,68961501,,,,,,12718.936266255,12604.3512548472,12718.936266255,,,12862.1675305147,12604.3512548473,,,,,
2017-01-03,23750,20650,22200,22200,22200,22200,0,0.0,22300,21900,22145.553561482764,396360,8764000000,250000,5550000000,646360,14314000000,144490,3185397000,5523719000,250000,2338322000,105510,5550000000,250000,5550000000,250000,11073719000,500000,7888322000,355510,69636109,691528,68944581,,102.0,772670.0,92.0,625580.0,12718.936266255,12718.936266255,12718.936266255,,,12776.2287719589,12547.0587491434,376310.0,229220.0,147090.0,7575.196078431372,6799.782608695652
2017-01-04,23750,20650,22200,22200,22400,22400,200,0.009009009,22400,22100,22206.42256191492,168170,3735000000,85000,1887000000,253170,5622000000,20270,448126000,1497104000,67510,1048978000,47240,1887000000,85000,1887000000,85000,3384104000,152510,2935978000,132240,69636109,475468,69160641,,121.0,862850.0,77.0,377800.0,12718.936266255,12718.936266255,12833.5212776627,,,12833.5212776627,12661.6437605512,694680.0,209630.0,485050.0,7130.99173553719,4906.493506493506
2017-01-05,23950,20850,22400,22300,22300,22300,-100,-0.0044642857,22450,22000,22215.414777600785,163220,3626000000,0,0,163220,3626000000,-75000,-1660405000,0,0,1660405000,75000,0,0,0,0,0,0,1660405000,75000,69636109,422988,69213121,,76.0,388640.0,73.0,474600.0,12833.5212776627,12776.2287719588,12776.2287719588,,,12862.1675305146,12604.3512548473,225420.0,311380.0,-85960.0,5113.684210526316,6501.369863013699
2017-01-06,23850,20750,22300,22200,22400,22400,100,0.0044843049,22550,22200,22311.67646190591,195260,4363000000,550000,12265000000,745260,16628000000,28220,629104000,2569852000,115240,1940748000,87020,12265000000,550000,12265000000,550000,14834852000,665240,14205748000,637020,69636109,528498,69107611,,96.0,874860.0,79.0,392640.0,12776.2287719588,12718.936266255,12833.5212776627,,,12919.4600362184,12718.936266255,679600.0,197380.0,482220.0,9113.125,4970.126582278481
2017-01-09,23950,20850,22400,22400,22300,22300,-100,-0.0044642857,22500,21950,22115.61101954321,169880,3757000000,0,0,169880,3757000000,-12760,-281620000,0,0,281620000,12760,0,0,0,0,0,0,281620000,12760,69636109,460498,69175611,,117.0,338470.0,70.0,307550.0,12833.5212776627,12833.5212776627,12776.2287719588,,,12890.8137833665,12575.7050019954,168590.0,137670.0,30920.0,2892.905982905983,4393.571428571428
2017-01-10,23850,20750,22300,22300,22500,22500,200,0.0089686099,22600,22300,22489.646479803134,333220,7494000000,0,0,333220,7494000000,34000,761040000,761040000,34000,0,0,0,0,0,0,761040000,34000,0,0,69636109,535498,69100611,,175.0,655450.0,96.0,468720.0,12776.2287719589,12776.2287719588,12890.8137833666,,,12948.1062890705,12776.2287719589,322230.0,135500.0,186730.0,3745.4285714285716,4882.5
2017-01-11,24050,20950,22500,22500,22550,22550,50,0.0022222222,22600,22450,22509.32338838572,112620,2535000000,0,0,112620,2535000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69636109,588518,69047591,,107.0,321250.0,75.0,228370.0,12890.8137833666,12890.8137833666,12919.4600362185,,,12948.1062890705,12862.1675305146,208630.0,115750.0,92880.0,3002.336448598131,3044.9333333333334
2017-01-12,24100,21000,22550,22450,22550,22550,0,0.0,22550,22400,22476.9254047511,132180,2971000000,0,0,132180,2971000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69636109,601278,69034831,,66.0,330240.0,85.0,253220.0,12919.4600362185,12862.1675305146,12919.4600362185,,,12919.4600362185,12833.5212776627,198060.0,121040.0,77020.0,5003.636363636364,2979.0588235294117
2017-01-13,24100,21000,22550,22550,22200,22200,-350,-0.0155210643,22550,22200,22393.822393822393,150220,3364000000,0,0,150220,3364000000,-41870,-937339000,89400000,4000,1026739000,45870,0,0,0,0,89400000,4000,1026739000,45870,69636109,601278,69034831,,79.0,329990.0,132.0,424790.0,12919.4600362185,12919.4600362185,12718.936266255,,,12919.4600362185,12718.936266255,179770.0,274570.0,-94800.0,4177.088607594937,3218.1060606060605
2017-01-16,23750,20650,22200,22200,22500,22500,300,0.0135135135,22500,22200,22373.57259380098,122600,2743000000,0,0,122600,2743000000,2000,44600000,44600000,2000,0,0,0,0,0,0,44600000,2000,0,0,69636109,597278,69038831,,76.0,259440.0,62.0,173920.0,12718.9362662551,12718.936266255,12890.8137833666,,,12890.8137833666,12718.9362662551,136840.0,51320.0,85520.0,3413.684210526316,2805.1612903225805
2017-01-17,24050,20950,22500,22550,22500,22500,0,0.0,22750,22500,22572.77853985673,262440,5924000000,0,0,262440,5924000000,-66330,-1497140000,0,0,1497140000,66330,0,0,0,0,0,0,1497140000,66330,69636109,595278,69040831,,107.0,493590.0,114.0,498140.0,12890.8137833666,12919.4600362185,12890.8137833666,,,13034.0450476263,12890.8137833666,231150.0,235700.0,-4550.0,4612.990654205608,4369.649122807017
2017-01-18,24050,20950,22500,22750,22900,22900,400,0.0177777778,23000,22700,22855.92376617835,281240,6428000000,0,0,281240,6428000000,-135500,-3099390000,0,0,3099390000,135500,0,0,0,0,0,0,3099390000,135500,69636109,641148,68994961,,154.0,969670.0,114.0,435110.0,12890.8137833665,13034.0450476263,13119.983806182,,,13177.2763118858,13005.3987947743,688430.0,153870.0,534560.0,6296.558441558442,3816.754385964912
2017-01-19,24500,21300,22900,22900,22700,22700,-200,-0.0087336245,22900,22600,22693.631669535283,116200,2637000000,0,0,116200,2637000000,-50470,-1147018000,215384000,9530,1362402000,60000,0,0,0,0,215384000,9530,1362402000,60000,69636109,641148,68994961,,88.0,533580.0,110.0,301050.0,13119.9838061819,13119.983806182,13005.3987947742,,,13119.9838061819,12948.1062890704,417380.0,184850.0,232530.0,6063.409090909091,2736.818181818182
2017-01-20,24250,21150,22700,22750,22600,22600,0,0.0,22750,22500,22603.58890701468,153250,3464000000,0,0,153250,3464000000,-110130,-2486579000,22700000,1000,2509279000,111130,0,0,0,0,22700000,1000,2509279000,111130,69636109,697948,68938161,,81.0,280720.0,67.0,321170.0,13005.3987947743,13034.0450476263,12948.1062890705,,,13034.0450476263,12890.8137833666,127470.0,167920.0,-40450.0,3465.679012345679,4793.582089552238
2017-01-23,24150,21050,22600,22600,22500,22500,-100,-0.0044247788,22600,22400,22507.323972118396,98990,2228000000,0,0,98990,2228000000,-52560,-1182600000,0,0,1182600000,52560,0,0,0,0,0,0,1182600000,52560,69636109,832448,68803661,,71.0,226300.0,60.0,197660.0,12948.1062890705,12948.1062890705,12890.8137833666,,,12948.1062890705,12833.5212776628,127310.0,98670.0,28640.0,3187.323943661972,3294.3333333333335
2017-01-24,24050,20950,22500,22500,22500,22500,0,0.0,23000,22450,22565.496786950072,161840,3652000000,0,0,161840,3652000000,-60000,-1352400000,0,0,1352400000,60000,0,0,0,0,0,0,1352400000,60000,69636109,892448,68743661,,97.0,345970.0,85.0,380210.0,12890.8137833666,12890.8137833666,12890.8137833666,,,13177.2763118858,12862.1675305147,184130.0,218370.0,-34240.0,3566.701030927835,4473.058823529412
2017-01-25,24050,20950,22500,22500,23000,23000,500,0.0222222222,23000,22450,22520.43695290458,138230,3113000000,0,0,138230,3113000000,-60000,-1350000000,0,0,1350000000,60000,0,0,0,0,0,0,1350000000,60000,69636109,1003578,68632531,,72.0,336110.0,51.0,183020.0,12890.8137833666,12890.8137833666,13177.2763118858,,,13177.2763118858,12862.1675305147,197880.0,44790.0,153090.0,4668.194444444444,3588.627450980392
2017-02-02,24600,21400,23000,22800,22500,22500,-500,-0.0217391304,22800,22500,22563.083304528172,115720,2611000000,0,0,115720,2611000000,-60000,-1352416000,0,0,1352416000,60000,0,0,0,0,0,0,1352416000,60000,69636109,1056138,68579971,,78.0,280150.0,86.0,268080.0,13177.2763118858,13062.6913004781,12890.8137833666,,,13062.6913004781,12890.8137833666,164430.0,152360.0,12070.0,3591.6666666666665,3117.2093023255816
2017-02-03,24050,20950,22500,22500,22300,22300,-200,-0.0088888889,22550,22300,22408.322496749024,192250,4308000000,0,0,192250,4308000000,-123420,-2765569000,79775000,3550,2845344000,126970,0,0,0,0,79775000,3550,2845344000,126970,69636109,1116138,68519971,,88.0,297980.0,76.0,449640.0,12890.8137833665,12890.8137833666,12776.2287719588,,,12919.4600362184,12776.2287719588,105730.0,257390.0,-151660.0,3386.1363636363635,5916.315789473684
2017-02-06,23850,20750,22300,22400,22300,22300,0,0.0,22400,22200,22291.562656015976,120180,2679000000,0,0,120180,2679000000,-53890,-1201253000,223000,10,1201476000,53900,0,0,0,0,223000,10,1201476000,53900,69636109,1172588,68463521,,72.0,242520.0,54.0,315220.0,12776.2287719588,12833.5212776627,12776.2287719588,,,12833.5212776627,12718.936266255,122340.0,195040.0,-72700.0,3368.3333333333335,5837.407407407408
2017-02-07,23850,20750,22300,22400,22250,22250,0,0.0,22450,22250,22339.471323800983,189530,4234000000,0,0,189530,4234000000,-60710,-1356168000,1545863000,69250,2902031000,129960,0,0,0,0,1545863000,69250,2902031000,129960,69636109,1232578,68403531,,79.0,296580.0,82.0,377380.0,12776.2287719587,12833.5212776627,12747.5825191069,,,12862.1675305145,12747.5825191069,107050.0,187850.0,-80800.0,3754.1772151898736,4602.195121951219
2017-02-08,23800,20700,22250,22250,22350,22350,100,0.004494382,22350,22150,22270.7423580786,139690,3111000000,0,0,139690,3111000000,-28940,-644313000,300375000,13500,944688000,42440,0,0,0,0,300375000,13500,944688000,42440,69636109,1290298,68345811,,78.0,284740.0,64.0,284680.0,12747.582519107,12747.5825191069,12804.8750248107,,,12804.8750248107,12690.2900134031,145050.0,144990.0,60.0,3650.5128205128203,4448.125
2017-02-09,23900,20800,22350,22350,22400,22400,50,0.0022371365,22400,22300,22373.781297203277,218470,4888000000,0,0,218470,4888000000,-5730,-128792000,2221458000,99270,2350250000,105000,0,0,0,0,2221458000,99270,2350250000,105000,69636109,1330698,68305411,,84.0,392060.0,57.0,362130.0,12804.8750248107,12804.8750248107,12833.5212776627,,,12833.5212776627,12776.2287719588,173590.0,143660.0,29930.0,4667.380952380952,6353.1578947368425
2017-02-10,23950,20850,22400,22400,22800,22800,400,0.0178571429,23000,22300,22624.748265831284,446900,10111000000,0,0,446900,10111000000,175970,3984551000,4997801000,220970,1013250000,45000,0,0,0,0,4997801000,220970,1013250000,45000,69636109,1361388,68274721,,121.0,745810.0,110.0,647460.0,12833.5212776628,12833.5212776627,13062.6913004781,,,13177.2763118858,12776.2287719589,298910.0,200560.0,98350.0,6163.719008264463,5886.0
2017-02-13,24350,21250,22800,22900,22850,22850,50,0.0021929825,23000,22800,22944.290395765063,198350,4551000000,0,0,198350,4551000000,-67160,-1544686000,192734000,8380,1737420000,75540,0,0,0,0,192734000,8380,1737420000,75540,69636109,1182858,68453251,,148.0,436360.0,70.0,327220.0,13062.691300478,13119.983806182,13091.3375533299,,,13177.2763118857,13062.691300478,238010.0,128870.0,109140.0,2948.3783783783783,4674.571428571428
2017-02-14,24400,21300,22850,22850,22850,22850,0,0.0,22850,22800,22840.034217279725,116900,2670000000,0,0,116900,2670000000,13120,299143000,299143000,13120,0,0,0,0,0,0,299143000,13120,0,0,69636109,1279478,68356631,,109.0,306090.0,58.0,228860.0,13091.3375533299,13091.3375533299,13091.3375533299,,,13091.3375533299,13062.691300478,189190.0,111960.0,77230.0,2808.1651376146788,3945.862068965517
2017-02-15,24400,21300,22850,22850,22900,22900,0,0.0,23100,22800,22952.972069706375,137560,3156000000,30000,690000000,167560,3846000000,-24240,-557631000,639369000,27760,1197000000,52000,690000000,30000,690000000,30000,1329369000,57760,1887000000,82000,69636109,1311358,68324751,,121.0,339840.0,80.0,501110.0,13091.33755333,13091.3375533299,13119.983806182,,,13234.5688175897,13062.6913004781,202280.0,363550.0,-161270.0,2808.595041322314,6263.875
2017-02-16,24500,21300,22900,23000,22950,22950,50,0.0021834061,23100,22800,23013.376371146427,365570,8413000000,0,0,365570,8413000000,-253650,-5842133000,1312882000,57100,7155015000,310750,0,0,0,0,1312882000,57100,7155015000,310750,69636109,1359138,68276971,,125.0,532880.0,79.0,631480.0,13119.9838061819,13177.2763118858,13148.6300590338,,,13234.5688175897,13062.691300478,167310.0,265910.0,-98600.0,4263.04,7993.4177215189875
2017-02-17,24550,21350,22950,22950,23000,23000,50,0.0021786492,23000,22900,22976.485522577525,165430,3801000000,0,0,165430,3801000000,-29440,-677492000,517128000,22500,1194620000,51940,0,0,0,0,517128000,22500,1194620000,51940,69636109,1302038,68334071,,78.0,294810.0,54.0,244660.0,13148.6300590339,13148.6300590338,13177.2763118858,,,13177.2763118858,13119.983806182,129380.0,79230.0,50150.0,3779.6153846153848,4530.740740740741
2017-02-20,24600,21400,23000,23000,22850,22850,-150,-0.0065217391,23000,22750,22868.003525782282,181520,4151000000,0,0,181520,4151000000,1100,25090000,25090000,1100,0,0,0,0,0,0,25090000,1100,0,0,69636109,1331538,68304571,,115.0,332620.0,59.0,316200.0,13177.2763118857,13177.2763118858,13091.3375533299,,,13177.2763118857,13034.0450476262,151100.0,134680.0,16420.0,2892.3478260869565,5359.322033898305
2017-02-21,24400,21300,22850,22850,22750,22750,-100,-0.0043763676,22900,22600,22744.369851925916,210030,4777000000,0,0,210030,4777000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69636109,1641188,67994921,,109.0,304290.0,86.0,385760.0,13091.3375533301,13091.3375533299,13034.0450476263,,,13119.9838061821,12948.1062890705,94260.0,175730.0,-81470.0,2791.651376146789,4485.581395348837
2017-02-22,24300,21200,22750,22700,22500,22500,-250,-0.010989011,23100,22500,22846.03026972182,473080,10808000000,0,0,473080,10808000000,-240570,-5515133000,0,0,5515133000,240570,0,0,0,0,0,0,5515133000,240570,69636109,1693128,67942981,,190.0,741570.0,136.0,752110.0,13034.0450476263,13005.3987947742,12890.8137833666,,,13234.5688175897,12890.8137833666,268490.0,279030.0,-10540.0,3903.0,5530.220588235294
2017-02-23,24050,20950,22500,22500,22500,22500,0,0.0,22700,22450,22535.76792348431,126510,2851000000,0,0,126510,2851000000,-68330,-1538400000,0,0,1538400000,68330,0,0,0,0,0,0,1538400000,68330,69636109,1693128,67942981,,78.0,244830.0,67.0,200350.0,12890.8137833666,12890.8137833666,12890.8137833666,,,13005.3987947743,12862.1675305147,118320.0,73840.0,44480.0,3138.846153846154,2990.2985074626868
2017-02-24,24050,20950,22500,22500,22500,22500,0,0.0,22600,22450,22502.417881577534,279170,6282000000,0,0,279170,6282000000,-105890,-2382626000,1598100000,71000,3980726000,176890,0,0,0,0,1598100000,71000,3980726000,176890,69636109,1693128,67942981,,111.0,387360.0,74.0,442440.0,12890.8137833666,12890.8137833666,12890.8137833666,,,12948.1062890705,12862.1675305147,108190.0,163270.0,-55080.0,3489.7297297297296,5978.918918918919
2017-02-27,24050,20950,22500,22500,22250,22250,-250,-0.0111111111,22500,22250,22381.868462185885,166340,3723000000,0,0,166340,3723000000,-39850,-891718000,48541000,2170,940259000,42020,0,0,0,0,48541000,2170,940259000,42020,69636109,1862698,67773411,,69.0,263530.0,93.0,356200.0,12890.8137833664,12890.8137833666,12747.5825191069,,,12890.8137833664,12747.5825191069,97190.0,189860.0,-92670.0,3819.2753623188405,3830.1075268817203
2017-02-28,23800,20700,22250,22350,22600,22600,350,0.0157303371,22600,22300,22461.892386997828,96730,2173000000,138000,3099480000,234730,5272480000,-13000,-291031000,158044000,7000,449075000,20000,3100308000,138000,3100308000,138000,3258352000,145000,3549383000,158000,69636109,1928858,67707251,,87.0,287240.0,72.0,170310.0,12747.5825191071,12804.8750248107,12948.1062890705,,,12948.1062890705,12776.2287719589,190510.0,73580.0,116930.0,3301.609195402299,2365.4166666666665
2017-03-01,24150,21050,22600,22500,22900,22900,300,0.0132743363,23000,22300,22800.437568370056,127980,2918000000,0,0,127980,2918000000,55000,1262134000,1262134000,55000,0,0,0,0,0,0,1262134000,55000,0,0,69636109,2098748,67537361,,89.0,373840.0,86.0,266570.0,12948.1062890705,12890.8137833666,13119.983806182,,,13177.2763118858,12776.2287719588,245860.0,138590.0,107270.0,4200.449438202248,3099.6511627906975
2017-03-02,24500,21300,22900,22900,22900,22900,0,0.0,23000,22900,22943.976565360674,136550,3133000000,0,0,136550,3133000000,-23000,-529000000,0,0,529000000,23000,0,0,0,0,0,0,529000000,23000,69636109,2085768,67550341,,81.0,271760.0,62.0,255020.0,13119.983806182,13119.983806182,13119.983806182,,,13177.2763118858,13119.983806182,135210.0,118470.0,16740.0,3355.061728395062,4113.225806451613
2017-03-03,24500,21300,22900,22800,23000,23000,100,0.0043668122,23000,22800,22933.251684017145,97980,2247000000,0,0,97980,2247000000,-10000,-230000000,0,0,230000000,10000,0,0,0,0,0,0,230000000,10000,69636109,2105768,67530341,,52.0,245050.0,54.0,297700.0,13119.983806182,13062.6913004781,13177.2763118858,,,13177.2763118858,13062.6913004781,147070.0,199720.0,-52650.0,4712.5,5512.962962962963
2017-03-06,24600,21400,23000,22800,22900,22900,-100,-0.0043478261,23050,22800,22987.868711127532,324780,7466000000,0,0,324780,7466000000,-220270,-5066204000,4370000,190,5070574000,220460,0,0,0,0,4370000,190,5070574000,220460,69636109,2105768,67530341,,108.0,417540.0,99.0,764090.0,13177.2763118858,13062.6913004781,13119.983806182,,,13205.9225647378,13062.6913004781,92760.0,439310.0,-346550.0,3866.1111111111113,7718.080808080808
2017-03-07,24500,21300,22900,22900,23800,23800,900,0.03930131,24000,22900,23084.70480482889,665070,15624000000,3200000,73600000000,3865070,89224000000,-3208360,-73884133000,0,0,4884133000,208360,0,0,69000000000,3000000,0,0,73884133000,3208360,69636109,2128578,67507531,,285.0,1173580.0,144.0,1157430.0,13119.9838061818,13119.983806182,13635.6163575164,,,13750.2013689241,13119.9838061818,508510.0,492360.0,16150.0,4117.824561403509,8037.708333333333
2017-03-08,25450,22150,23800,24300,24700,24700,900,0.0378151261,24900,24200,24591.213630897535,640310,15746000000,0,0,640310,15746000000,121450,2989127000,2989620000,121470,493000,20,0,0,0,0,2989620000,121470,493000,20,69636109,2138578,67497531,,357.0,1134150.0,186.0,1159460.0,13635.6163575165,13922.0788860359,14151.2489088513,,,14265.833920259,13864.7863803321,493840.0,519150.0,-25310.0,3176.890756302521,6233.655913978495
2017-03-09,26400,23000,24700,24700,24100,24100,-600,-0.024291498,24800,24100,23811.73253912067,239630,5844000000,170000,3910000000,409630,9754000000,-58750,-1407612000,636290000,25800,2043902000,84550,0,0,0,0,636290000,25800,2043902000,84550,69636109,2237568,67398541,,197.0,550190.0,124.0,529550.0,14151.2489088513,14151.2489088513,13807.4938746281,,,14208.5414145551,13807.4938746281,310560.0,289920.0,20640.0,2792.8426395939086,4270.564516129032
